Feature,Importance
CreditHistoryAge_8 Years and 11 Months,0.000364587464017198
SSN_554-57-7984,0.0003645260312913363
"TypeofLoan_Student Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Student Loan, and Debt Consolidation Loan",0.0003640725283055047
SSN_568-87-8837,0.0003637658601437195
CustomerID_CUS0xaba4,0.0003637128186798301
CreditHistoryAge_23 Years and 2 Months,0.0003635884473005444
Name_Sruthiu,0.0003624343937763675
SSN_712-28-1926,0.0003614383276908287
"TypeofLoan_Payday Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, and Personal Loan",0.00036131211639182643
"TypeofLoan_Auto Loan, Student Loan, and Student Loan",0.0003611266640495303
CustomerID_CUS0x3d7b,0.0003605818052835207
SSN_572-19-1320,0.00036056148641649776
Name_Flynnr,0.0003602213250010026
Name_Andreai,0.0003602106966393959
CustomerID_CUS0x5bce,0.00036012055382202385
Name_Lisau,0.00035956028622973466
SSN_472-71-4758,0.00035914353374065906
CustomerID_CUS0xb14d,0.00035912613551164463
Name_Palmerd,0.00035847397314754713
"TypeofLoan_Debt Consolidation Loan, Home Equity Loan, Student Loan, and Credit-Builder Loan",0.00035833363294373753
"TypeofLoan_Personal Loan, Credit-Builder Loan, Personal Loan, and Not Specified",0.00035770847349274456
Name_Jonathan Stempeln,0.0003568490298120699
"TypeofLoan_Auto Loan, Personal Loan, and Not Specified",0.0003563330299946971
CustomerID_CUS0x9135,0.00035561869185657494
SSN_889-47-5164,0.0003555367673924694
Name_Jason Langej,0.0003549347517095181
CustomerID_CUS0xbc56,0.00035378760564634383
CreditHistoryAge_23 Years and 11 Months,0.00035342471168183377
Name_Lez,0.0003532793358088638
CustomerID_CUS0x89c8,0.00035314949167913515
"TypeofLoan_Personal Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",0.0003529267134549146
"TypeofLoan_Personal Loan, Payday Loan, Not Specified, and Mortgage Loan",0.0003521560922578887
CustomerID_CUS0x7968,0.0003515705500315346
SSN_298-35-2655,0.00035126311496347514
CustomerID_CUS0x975d,0.0003511772041307682
SSN_748-06-7649,0.0003509501506550902
CustomerID_CUS0x73fb,0.0003507840786153496
SSN_270-99-3172,0.00035063038577834703
CustomerID_CUS0x682c,0.0003499663629531772
"TypeofLoan_Student Loan, Auto Loan, and Mortgage Loan",0.00034891746871398735
Name_Alwyn Scottk,0.000348759184114161
Name_Jonathang,0.0003479191888302864
CustomerID_CUS0x1d7a,0.0003468278189842253
Name_Gareth Jonesj,0.00034592395965595755
CustomerID_CUS0x5054,0.00034592342634704387
SSN_235-51-5174,0.0003456697178392749
SSN_158-88-3834,0.00034511505702262946
CreditHistoryAge_5 Years and 5 Months,0.0003449392160742276
SSN_825-76-8127,0.0003448792908187575
SSN_248-56-1152,0.00034437917436948675
CustomerID_CUS0x206b,0.00034428163301572
SSN_482-45-6373,0.0003442351687321361
"TypeofLoan_Personal Loan, Payday Loan, and Student Loan",0.00034349646882557184
CustomerID_CUS0x12e7,0.00034345470693892123
SSN_736-67-4134,0.00034314778816554767
SSN_957-74-9111,0.0003423844646241317
"TypeofLoan_Personal Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Personal Loan, and Home Equity Loan",0.0003421694186311009
CustomerID_CUS0x3af9,0.0003415294224559729
"TypeofLoan_Debt Consolidation Loan, Auto Loan, Student Loan, Mortgage Loan, Not Specified, Credit-Builder Loan, and Not Specified",0.0003414595536750954
CustomerID_CUS0x695c,0.00034140514267599475
SSN_526-91-1494,0.0003412809881673931
Name_Singhj,0.0003412546108636562
CreditHistoryAge_14 Years and 4 Months,0.0003412257141200072
CustomerID_CUS0x7df,0.00034068394946700447
SSN_198-49-3462,0.0003406558665697126
"TypeofLoan_Debt Consolidation Loan, Student Loan, and Auto Loan",0.0003403274047393185
Name_Tarmo Virkip,0.00034010045559712597
SSN_533-48-6343,0.0003393604407410806
SSN_818-67-2718,0.00033897464577319015
CustomerID_CUS0x1370,0.00033857014577124014
"TypeofLoan_Home Equity Loan, Debt Consolidation Loan, Student Loan, Student Loan, Personal Loan, and Payday Loan",0.00033835317576929924
CreditHistoryAge_7 Years and 6 Months,0.00033792488420450727
CustomerID_CUS0xb5af,0.0003377478278619652
Name_Tom Milesf,0.0003370618059497171
CreditHistoryAge_10 Years and 6 Months,0.0003370305988884309
CustomerID_CUS0xb9e0,0.0003367756720370633
CreditHistoryAge_14 Years and 0 Months,0.00033617565594739923
SSN_545-56-4628,0.0003359588139693252
CustomerID_CUS0x7327,0.00033591680736138886
SSN_722-97-6435,0.00033555689468279035
CreditHistoryAge_28 Years and 10 Months,0.00033550499544332784
CreditHistoryAge_23 Years and 7 Months,0.0003354827781485045
CreditHistoryAge_27 Years and 3 Months,0.00033548223229474275
CustomerID_CUS0x7efe,0.000335388829978992
Name_Laura Noonanq,0.0003353278234634945
SSN_442-12-0514,0.0003352898478831387
CreditHistoryAge_6 Years and 10 Months,0.0003344764129182899
SSN_001-06-5634,0.0003342636110495848
Name_Patricka,0.00033391929315255904
CustomerID_CUS0x6d70,0.00033382088446082367
CustomerID_CUS0x4cb4,0.00033360401734862046
CustomerID_CUS0x4acc,0.0003333985588963896
Name_Luke Bakeru,0.0003331195557972441
"TypeofLoan_Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",0.0003329212236184513
SSN_038-92-0094,0.000332751016856906
CustomerID_CUS0x238c,0.0003325818517087597
CustomerID_CUS0x6f88,0.00033222858451350775
Name_Laurenn,0.0003320960098415029
SSN_112-38-6623,0.00033118106728409464
Name_Patrick Ruckerw,0.0003311140315341125
"TypeofLoan_Not Specified, Debt Consolidation Loan, and Personal Loan",0.00033101739523156424
CustomerID_CUS0x83a7,0.00032974858551750377
Name_Koky,0.00032973298646319315
SSN_622-34-5202,0.00032965036525374095
CustomerID_CUS0xa903,0.0003295677750934483
CustomerID_CUS0x89d3,0.0003292971611663699
SSN_771-16-3153,0.00032922607149122555
CustomerID_CUS0x2834,0.0003287507806321679
CustomerID_CUS0x857a,0.00032846512827419525
"TypeofLoan_Credit-Builder Loan, Auto Loan, and Auto Loan",0.00032833527151515565
CreditHistoryAge_22 Years and 1 Months,0.0003281336145034636
PaymentBehaviour_!@9#%8,0.0003275274403747452
CustomerID_CUS0x94de,0.0003271248473844331
Name_Kanika Sikkan,0.0003270376323968055
CreditHistoryAge_31 Years and 5 Months,0.00032687188262238355
"TypeofLoan_Credit-Builder Loan, Payday Loan, Personal Loan, Auto Loan, Home Equity Loan, Home Equity Loan, and Payday Loan",0.0003265336892283141
SSN_792-02-2371,0.00032623788177764466
Name_Herberth,0.0003251558262999983
Name_Hughesq,0.0003251517067255718
CustomerID_CUS0xbc4b,0.0003249891537753551
CustomerID_CUS0x75a4,0.00032462310174723055
"TypeofLoan_Home Equity Loan, Payday Loan, Debt Consolidation Loan, Student Loan, and Credit-Builder Loan",0.0003239662130374395
SSN_943-19-5918,0.0003234688270324716
SSN_942-07-8132,0.0003233457519942863
SSN_706-58-3472,0.0003231481061194091
CustomerID_CUS0x8dc0,0.0003229770486233542
"TypeofLoan_Payday Loan, Mortgage Loan, Student Loan, Personal Loan, Home Equity Loan, Auto Loan, Auto Loan, Home Equity Loan, and Not Specified",0.00032284842639426054
Name_Lashj,0.0003214945513102395
Name_Carolinel,0.0003212825112541239
CustomerID_CUS0x5338,0.0003210404708486212
"TypeofLoan_Home Equity Loan, Payday Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Debt Consolidation Loan",0.0003208861022996082
CustomerID_CUS0xdd3,0.0003207059375491532
CustomerID_CUS0x3ae9,0.00032056787662762304
Name_Sakari Suoninent,0.00031996769826315714
SSN_332-71-6850,0.0003190316146912621
Name_Sue Zeidlerd,0.00031852109868860524
SSN_910-30-5375,0.00031833268318307137
CustomerID_CUS0x981a,0.00031806099338891583
CustomerID_CUS0x6f5c,0.00031798753475819437
CustomerID_CUS0x65dc,0.00031706306207140994
CustomerID_CUS0xae7c,0.0003168507856160457
CustomerID_CUS0xbbe4,0.00031680372010615173
SSN_005-71-5332,0.00031641281518556366
"TypeofLoan_Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, and Credit-Builder Loan",0.0003160516995723013
SSN_934-81-9974,0.0003143927542309254
SSN_625-58-3829,0.0003141391592654535
"TypeofLoan_Student Loan, Auto Loan, Payday Loan, and Home Equity Loan",0.00031409422761569274
Occupation_Accountant,0.0003140475434427884
"TypeofLoan_Student Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Personal Loan, and Auto Loan",0.00031402786502393256
"TypeofLoan_Student Loan, Not Specified, and Personal Loan",0.0003138874819564789
SSN_026-17-5849,0.00031356463719790334
SSN_009-05-2901,0.00031287139787924414
CreditHistoryAge_24 Years and 5 Months,0.0003120822992819409
CustomerID_CUS0x4f4d,0.00031192081321130535
CustomerID_CUS0x9da4,0.00031191513288757037
Name_Gouldn,0.0003117625044975822
"TypeofLoan_Mortgage Loan, Not Specified, Home Equity Loan, Auto Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, and Personal Loan",0.0003112577041741628
"TypeofLoan_Home Equity Loan, Personal Loan, and Payday Loan",0.0003102722034774966
CustomerID_CUS0xc737,0.00031017618856111036
CustomerID_CUS0x2e06,0.00030976769030979486
Name_Raymondu,0.000309704142409189
CustomerID_CUS0x340b,0.0003095068335062017
Name_Valdmanisl,0.00030943490946833753
SSN_293-45-3004,0.0003090596242842053
Name_Nishanta,0.00030904091061499265
SSN_325-05-9932,0.0003087983900323435
"TypeofLoan_Home Equity Loan, Student Loan, Student Loan, and Payday Loan",0.0003087382873764944
Name_Bullp,0.00030873703769184596
CustomerID_CUS0x5275,0.00030855078496005897
Name_Suev,0.0003083750583736896
"TypeofLoan_Home Equity Loan, and Credit-Builder Loan",0.00030823615985340724
"TypeofLoan_Not Specified, Debt Consolidation Loan, Mortgage Loan, and Not Specified",0.00030821946910085173
SSN_971-61-8388,0.0003071534856017595
Name_Susans,0.0003063850808737505
SSN_253-33-8522,0.0003051237000642679
SSN_000-08-1349,0.00030490166987317413
Name_Deepa Seetharamank,0.00030465122687492485
CustomerID_CUS0x73e8,0.0003044363610148903
CustomerID_CUS0x82a3,0.00030426698194751226
"TypeofLoan_Student Loan, Home Equity Loan, Personal Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, and Debt Consolidation Loan",0.0003042600114764466
CreditHistoryAge_31 Years and 8 Months,0.00030410639451940576
SSN_725-74-3647,0.0003039415427100231
CustomerID_CUS0x6543,0.00030311609494231034
"TypeofLoan_Not Specified, Mortgage Loan, Personal Loan, and Student Loan",0.00030209961707476906
Name_Alister Bulld,0.0003010354521107583
Name_Kubotad,0.0003010312580979524
CustomerID_CUS0x85ba,0.0003009379556141731
"TypeofLoan_Auto Loan, Personal Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Auto Loan",0.00030087036619178475
CustomerID_CUS0x66c7,0.0003004197956224323
SSN_225-20-9809,0.0003003045892611907
CustomerID_CUS0xafed,0.0003002116388423528
CustomerID_CUS0x4a24,0.00029956456233130456
CustomerID_CUS0xc60e,0.0002994813131634739
SSN_035-25-8627,0.00029888326825333155
CustomerID_CUS0x74d2,0.0002986365538024802
"TypeofLoan_Debt Consolidation Loan, Mortgage Loan, and Auto Loan",0.0002983663370248251
CreditHistoryAge_32 Years and 2 Months,0.0002982053729866643
Name_Yinka Adegokeh,0.00029802253548583357
"TypeofLoan_Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Credit-Builder Loan, and Personal Loan",0.0002977028194783248
CustomerID_CUS0xaedb,0.00029746130164151315
CustomerID_CUS0x15d5,0.0002963333317888529
CustomerID_CUS0x4863,0.00029552301988886346
CustomerID_CUS0x221f,0.0002935166924891893
CustomerID_CUS0x5a83,0.00029282188105219075
CustomerID_CUS0x7250,0.0002927950184418287
CustomerID_CUS0x485e,0.00029274393403132216
CustomerID_CUS0x7d1f,0.0002923766483784405
CustomerID_CUS0x6983,0.0002923133682785513
"TypeofLoan_Auto Loan, Home Equity Loan, Debt Consolidation Loan, and Personal Loan",0.00029220771532643204
SSN_838-91-3677,0.00029212734112506975
"TypeofLoan_Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",0.00029201459654962643
"TypeofLoan_Home Equity Loan, Home Equity Loan, Personal Loan, Home Equity Loan, Not Specified, Not Specified, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",0.0002915552552306127
SSN_611-34-7572,0.00029148545409994674
CustomerID_CUS0x39ad,0.0002914491811875323
"TypeofLoan_Payday Loan, Debt Consolidation Loan, and Payday Loan",0.0002912833593263545
SSN_412-24-8689,0.0002911678860660906
Name_Rob Taylorh,0.00029070853862401023
SSN_295-13-5026,0.0002885798061931163
SSN_799-61-3504,0.00028806806141913713
CustomerID_CUS0x30c5,0.00028799777738405704
Name_Koh Guii,0.00028738571151445724
Name_Carrelk,0.00028661885333180993
CreditHistoryAge_12 Years and 8 Months,0.00028654975471291443
CustomerID_CUS0x3f2d,0.00028636204065924975
SSN_932-88-7756,0.00028571060240589367
Name_Papadimask,0.0002856811098694642
Name_Deepa Seetharamanv,0.00028553093243648614
CustomerID_CUS0x8e44,0.0002854109763855837
SSN_838-98-6353,0.0002853523405208578
CustomerID_CUS0xa4dc,0.00028527324957532347
Month_June,0.0002851643612150023
CustomerID_CUS0x8680,0.00028509564376740914
CustomerID_CUS0x45b,0.0002837676919637116
Name_Christiaan Hetznerq,0.0002836067078964532
Name_Guir,0.0002835078671763157
"TypeofLoan_Personal Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Payday Loan",0.00028316699998626464
Name_Dyeb,0.000283094242659781
SSN_332-04-0058,0.00028289204632817456
PaymentBehaviour_LowspentMediumvaluepayments,0.00028261738207914104
CustomerID_CUS0x5eda,0.00028238541201929305
SSN_504-65-9658,0.00028196324279937336
SSN_612-36-0562,0.0002819246196719164
Name_Taigaz,0.0002813569867231135
Name_Jonathan Leffc,0.000281184150023938
CustomerID_CUS0x1929,0.0002811139833274877
SSN_463-12-9842,0.0002806051888006307
Name_Lesleyd,0.0002801309952392438
CreditHistoryAge_14 Years and 7 Months,0.0002793866980397785
CreditHistoryAge_31 Years and 10 Months,0.00027820590168911694
Name_Strupczewskip,0.0002779009204182282
"TypeofLoan_Auto Loan, Personal Loan, Student Loan, and Payday Loan",0.0002778193136300766
Name_Euanp,0.0002777536754181994
"TypeofLoan_Personal Loan, Debt Consolidation Loan, Personal Loan, and Personal Loan",0.00027722862343335217
SSN_068-14-1985,0.000276794860618396
CustomerID_CUS0x3966,0.0002763571040882414
SSN_416-99-1698,0.0002759805259044036
Name_Oliviar,0.00027588232845630797
CustomerID_CUS0x8991,0.0002757167728950745
CustomerID_CUS0x7ee3,0.0002757008084635887
SSN_324-19-5816,0.000275199915379419
SSN_806-33-9100,0.00027513571854061836
SSN_257-88-0889,0.0002750173231954026
Name_Ronaldy,0.00027496389038874925
SSN_941-51-2438,0.00027398279366309556
CustomerID_CUS0xad97,0.00027389695481541774
Name_Sheppardr,0.00027373609063126834
"TypeofLoan_Payday Loan, Student Loan, Not Specified, and Student Loan",0.0002731559489087572
Name_Elleno,0.000272998418131257
CustomerID_CUS0xa6f4,0.00027254371316885056
CustomerID_CUS0xb69a,0.0002723265272855963
CustomerID_CUS0x8ea8,0.0002722012387183368
CustomerID_CUS0x752e,0.0002720047802373109
Name_Saphirf,0.0002715734199673421
CustomerID_CUS0x48ca,0.0002697681322009162
Name_Dhanyaf,0.00026951697689008155
"TypeofLoan_Credit-Builder Loan, Auto Loan, Mortgage Loan, Credit-Builder Loan, Personal Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",0.0002688134455961192
CustomerID_CUS0x291b,0.00026874649671626197
CustomerID_CUS0x3cb6,0.0002668230372801841
Name_Dan Levineb,0.0002664264945011938
CustomerID_CUS0x81c7,0.0002663821943986552
Name_Lucia Mutikanie,0.0002662633381388325
CustomerID_CUS0x833d,0.00026444402667403317
"TypeofLoan_Home Equity Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",0.00026399923714047344
Name_Bosleyi,0.0002639163267960422
SSN_944-68-1538,0.0002629593015899277
CustomerID_CUS0xb68f,0.0002628932686037025
CustomerID_CUS0x847b,0.000262740027428719
CustomerID_CUS0x5184,0.0002625098327349085
Name_Marianna Parragas,0.0002620043337055358
CustomerID_CUS0x1c47,0.00026180945525475875
CustomerID_CUS0x86fb,0.0002612893215562155
Name_Emotoy,0.00026107810400669473
CustomerID_CUS0x82a7,0.0002610299573760368
CustomerID_CUS0xc192,0.000260794269923173
CustomerID_CUS0x64f0,0.00026054266258694056
Name_Norihiko Shirouzuw,0.00026004101898950536
CustomerID_CUS0xac31,0.00025979383741650823
CreditHistoryAge_13 Years and 10 Months,0.00025976197533277885
SSN_152-48-2575,0.0002596316368539948
CreditHistoryAge_31 Years and 4 Months,0.00025921520742730616
Name_Kristaw,0.0002588138231912834
Name_Adrian Krajewskit,0.0002580984163595982
CustomerID_CUS0x9e80,0.0002576903528353531
Name_McLeodp,0.0002572762683089282
CustomerID_CUS0x8b5f,0.000256646611703836
CustomerID_CUS0x3720,0.0002554169946879416
CustomerID_CUS0x7aad,0.00025536476920298164
CustomerID_CUS0x5b0f,0.00025516531928705433
CreditHistoryAge_24 Years and 7 Months,0.00025480850687493154
"TypeofLoan_Mortgage Loan, Student Loan, Student Loan, and Debt Consolidation Loan",0.00025441474236343424
"TypeofLoan_Auto Loan, Not Specified, Debt Consolidation Loan, Auto Loan, Student Loan, and Auto Loan",0.000254345770935912
Name_Dhanyar,0.0002540251635520278
SSN_953-01-9783,0.00025391663378420776
Name_Clara Ferreira-Marquest,0.00025258989945480133
CustomerID_CUS0x9cdc,0.00025124729600283895
SSN_295-35-0003,0.0002512433951785298
CustomerID_CUS0x6799,0.00025121916850470634
SSN_257-72-0519,0.0002512138737610716
SSN_134-85-8550,0.00025118166753940034
SSN_466-27-9258,0.0002502401304577471
SSN_891-67-3760,0.0002500987694662746
Name_Ben Hirschlero,0.00024976991097946103
SSN_691-12-6696,0.0002495043037132701
Name_Simon Gardnerl,0.00024913844014512216
"TypeofLoan_Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, and Personal Loan",0.0002470607680439307
Name_Alistair Barrw,0.00024640096824456094
SSN_022-30-0518,0.0002462298179816824
Occupation_Musician,0.00024539307519907917
CustomerID_CUS0x6f5d,0.00024409560596976503
SSN_092-21-0873,0.00024392545295921276
CustomerID_CUS0x2c6a,0.0002432619137117938
Occupation_Entrepreneur,0.0002420263289509697
CustomerID_CUS0x4831,0.00024192069463603968
Name_Karend,0.0002408050659792659
CreditHistoryAge_30 Years and 9 Months,0.000240629001910742
"TypeofLoan_Home Equity Loan, Personal Loan, Not Specified, and Personal Loan",0.00023874734762973214
SSN_574-16-6279,0.0002375600360369802
"TypeofLoan_Student Loan, Student Loan, Home Equity Loan, Student Loan, and Auto Loan",0.00023741679085072668
SSN_420-25-3263,0.00023685242744302131
Name_Phile,0.00023629391951027624
Name_Sharpi,0.00023545386018219576
CreditHistoryAge_5 Years and 10 Months,0.00023522904772874025
"TypeofLoan_Personal Loan, Home Equity Loan, and Payday Loan",0.0002351087082366043
SSN_170-57-5121,0.00023496268872002824
CustomerID_CUS0x41ac,0.0002345957747091583
Occupation_Manager,0.00023388021331196662
Occupation_Lawyer,0.00023364579615145739
CustomerID_CUS0x632e,0.00023357646570506993
CreditHistoryAge_29 Years and 8 Months,0.00023215644510656366
CustomerID_CUS0x7cfa,0.00023197270723684848
CustomerID_CUS0xac0d,0.0002318330642560056
CustomerID_CUS0xa731,0.00023128509651929691
CustomerID_CUS0x3313,0.0002300941343171276
SSN_621-69-4420,0.00022920276180642143
Name_Dayw,0.00022852077117317636
